,Wort,difference
129,menschenverachtend,-60.28639377463298
130,konkret,-60.28639377463298
131,nächst,-59.57722223489428
132,entstehen,-59.213053065839276
133,Rechtsstaat,-59.213053065839276
134,setzen,-58.991384875979705
135,nutzen,-58.84226263916509
136,europäisch,-58.76729408295225
137,sehr,-58.75403597815579
138,glauben,-58.73508103145457
139,derjenige,-58.65432776537131
140,bringen,-58.464668718423475
141,Straftat,-58.08008231766814
142,Zäsur,-58.080082317668136
143,vorgehen,-58.080082317668136
144,langfristig,-58.080082317668136
145,Palästinenserinn,-58.080082317668136
146,grundsätzlich,-58.080082317668136
147,bitter,-58.080082317668136
148,Grund,-58.080082317668136
149,wiederholen,-58.080082317668136
150,kämpfen,-58.080082317668136
151,ausreichend,-58.080082317668136
152,sowohl,-58.080082317668136
153,angesichts,-57.48966094186065
154,Ort,-57.289140474605276
155,Maßnahme,-57.289140474605276
156,gesellschaftlich,-57.289140474605276
157,Resolution,-57.289140474605276
158,Mensch,-56.88237038388724
159,Staatsräso,-56.88237038388723
160,Beziehung,-56.88237038388723
161,miteinander,-56.88237038388723
162,bewusst,-56.88237038388723
163,terroristisch,-56.88237038388723
164,Freiheit,-56.6345679148291
165,Grenze,-56.25747720104502
166,geehrt,-55.83072088105522
167,seitdem,-55.61420480694274
168,intensiv,-55.61420480694274
169,Vorhaben,-55.61420480694274
170,Zusammenhalt,-55.61420480694274
171,Brief,-55.61420480694274
172,infragen,-55.61420480694274
173,Eltern,-55.61420480694274
174,Argument,-55.61420480694274
175,Verständnis,-55.61420480694274
176,Partnerschaft,-55.61420480694274
177,Alltag,-55.61420480694274
178,funktionieren,-55.61420480694274
179,––,-55.61420480694274
180,einzeln,-55.61420480694274
181,unerträglich,-55.61420480694274
182,Nachricht,-55.61420480694274
183,Grundgesetz,-55.61420480694274
184,vorantreiben,-55.61420480694274
185,trauen,-55.61420480694274
186,Erfahrung,-55.61420480694274
187,insofern,-55.61420480694274
188,Kollege,-55.61420480694273
189,dürf,-55.238054000221915
190,halten,-55.08580248321586
191,Gesellschaft,-54.855473265181075
192,gelten,-54.726488903081595
193,November,-54.26918071018343
194,beitragen,-54.26918071018343
195,eng,-53.565629644186245
196,hoffen,-52.84009260737666
197,Haushalt,-52.84009260737666
198,bemüh,-52.84009260737666
199,erneut,-52.84009260737666
